CustomerID,Recency,Frequency,Monetary,R,F,M,RMF,customer_type
15291.0,26,103,4668.300000000001,2,1,1,4,Platinum
15292.0,202,24,178.39,4,3,4,11,Bronze
15296.0,51,194,3672.8599999999997,2,1,1,4,Platinum
15297.0,11,39,641.94,1,3,3,7,Gold
15298.0,3,192,4799.9,1,1,1,3,Platinum
15299.0,68,7,4507.01,3,4,1,8,Gold
15300.0,65,28,496.43999999999994,3,3,3,9,Silver
15301.0,51,242,5049.949999999999,2,1,1,4,Platinum
15303.0,291,31,574.02,4,3,3,10,Silver
15304.0,61,23,694.4000000000002,3,3,2,8,Gold
15306.0,65,58,1174.35,3,2,2,7,Gold
15307.0,96,12,205.3,3,4,4,11,Bronze
15308.0,275,19,310.46999999999997,4,3,3,10,Silver
15311.0,1,2366,60632.75,1,1,1,3,Platinum
15312.0,76,47,924.85,3,2,2,7,Gold
15313.0,111,1,52.0,3,4,4,11,Bronze
15314.0,200,24,327.96999999999997,4,3,3,10,Silver
15315.0,65,37,570.5000000000001,3,3,3,9,Silver
15316.0,327,1,165.0,4,4,4,12,Bronze
15318.0,4,33,312.62,1,3,3,7,Gold
15319.0,284,16,204.5,4,4,4,12,Bronze
15320.0,45,36,267.13000000000005,2,3,4,9,Silver
15321.0,71,95,2748.3100000000004,3,2,1,6,Gold
15322.0,86,42,679.68,3,2,2,7,Gold
15325.0,104,48,161.74,3,2,4,9,Silver
15326.0,334,29,311.7099999999999,4,3,3,10,Silver
15327.0,53,10,208.75,3,4,4,11,Bronze
15329.0,40,57,1049.7,2,2,2,6,Gold
15330.0,33,13,714.9599999999999,2,4,2,8,Gold
15332.0,367,35,1661.06,4,3,1,8,Gold
15333.0,209,16,1028.56,4,4,2,10,Silver
15334.0,157,98,350.82,4,2,3,9,Silver
15335.0,54,35,170.22,3,3,4,10,Silver
15339.0,67,86,574.0699999999999,3,2,3,8,Gold
15341.0,81,17,2020.52,3,4,1,8,Gold
15342.0,130,24,406.09,3,3,3,9,Silver
15343.0,88,21,364.5,3,3,3,9,Silver
15344.0,1,26,563.9399999999999,1,3,3,7,Gold
15345.0,46,20,393.53999999999996,2,3,3,8,Gold
15346.0,333,17,252.42000000000002,4,4,4,12,Bronze
15347.0,367,5,201.59999999999997,4,4,4,12,Bronze
15348.0,73,9,158.04,3,4,4,11,Bronze
15349.0,159,71,463.9099999999999,4,2,3,9,Silver
15350.0,374,5,115.65,4,4,4,12,Bronze
15351.0,13,219,1934.6600000000003,1,1,1,3,Platinum
15353.0,255,61,770.1200000000001,4,2,2,8,Gold
15355.0,30,14,277.05000000000007,2,4,4,10,Silver
15356.0,32,499,2718.0300000000007,2,1,1,4,Platinum
15358.0,5,551,8347.2,1,1,1,3,Platinum
15360.0,40,13,427.92999999999995,2,4,3,9,Silver
15361.0,362,7,418.9200000000001,4,4,3,11,Bronze
15363.0,373,16,326.0,4,4,3,11,Bronze
15364.0,96,29,913.1900000000002,3,3,2,8,Gold
15365.0,26,114,2314.32,2,1,1,4,Platinum
15366.0,76,44,602.5100000000001,3,2,3,8,Gold
15367.0,58,95,1877.5900000000004,3,2,1,6,Gold
15368.0,22,4,446.94000000000005,2,4,3,9,Silver
15370.0,41,94,2386.05,2,2,1,5,Platinum
15372.0,138,27,2007.4,3,3,1,7,Gold
15373.0,9,132,2415.9100000000003,1,1,1,3,Platinum
15374.0,129,3,168.0,3,4,4,11,Bronze
15376.0,41,116,1221.5599999999997,2,1,2,5,Platinum
15379.0,170,194,3703.29,4,1,1,6,Gold
15380.0,9,36,1690.26,1,3,1,5,Platinum
15381.0,214,8,596.85,4,4,3,11,Bronze
15382.0,15,302,5955.709999999999,1,1,1,3,Platinum
15384.0,170,41,642.41,4,3,3,10,Silver
15385.0,41,12,316.88,2,4,3,9,Silver
15386.0,187,31,394.14,4,3,3,10,Silver
15388.0,271,10,140.54,4,4,4,12,Bronze
15389.0,173,1,500.0,4,4,3,11,Bronze
15392.0,5,84,1535.53,1,2,2,5,Platinum
15393.0,17,12,231.86,1,4,4,9,Silver
15394.0,10,85,2183.5400000000004,1,2,1,4,Platinum
15395.0,326,7,107.45000000000002,4,4,4,12,Bronze
15396.0,113,14,288.17999999999995,3,4,4,11,Bronze
15397.0,290,6,94.0,4,4,4,12,Bronze
15398.0,17,73,1345.5300000000002,1,2,2,5,Platinum
15399.0,2,50,815.77,1,2,2,5,Platinum
15400.0,93,12,716.2,3,4,2,9,Silver
15402.0,149,42,626.77,4,2,3,9,Silver
15405.0,190,8,349.1,4,4,3,11,Bronze
15406.0,32,53,510.71000000000004,2,2,3,7,Gold
15407.0,34,148,1046.74,2,1,2,5,Platinum
15408.0,265,34,267.18,4,3,4,11,Bronze
15410.0,85,122,3450.8400000000006,3,1,1,5,Platinum
15411.0,27,98,1348.9300000000003,2,2,2,6,Gold
15412.0,172,10,190.53,4,4,4,12,Bronze
15414.0,10,39,774.9,1,3,2,6,Gold
15415.0,314,47,559.6099999999998,4,2,3,9,Silver
15416.0,65,192,3984.3199999999997,3,1,1,5,Platinum
15417.0,86,28,508.80000000000007,3,3,3,9,Silver
15419.0,25,8,135.85999999999999,2,4,4,10,Silver
15421.0,59,53,950.36,3,2,2,7,Gold
15422.0,324,6,97.7,4,4,4,12,Bronze
15423.0,39,2,43.5,2,4,4,10,Silver
15424.0,255,17,383.34000000000003,4,4,3,11,Bronze
15426.0,20,275,1404.07,2,1,2,5,Platinum
15427.0,34,292,1430.54,2,1,2,5,Platinum
15428.0,16,6,93.78,1,4,4,9,Silver
15429.0,27,82,397.35,2,2,3,7,Gold
15432.0,24,10,171.19,2,4,4,10,Silver
15433.0,214,41,533.3,4,3,3,10,Silver
15434.0,9,55,1041.48,1,2,2,5,Platinum
15435.0,23,29,149.29000000000002,2,3,4,9,Silver
15436.0,13,291,1067.75,1,1,2,4,Platinum
15437.0,263,45,200.16,4,2,4,10,Silver
15438.0,132,25,156.57999999999998,3,3,4,10,Silver
15440.0,55,62,383.68,3,2,3,8,Gold
15442.0,249,2,594.0,4,4,3,11,Bronze
15443.0,2,372,3213.59,1,1,1,3,Platinum
15444.0,10,214,1411.2100000000003,1,1,2,4,Platinum
15445.0,265,5,113.5,4,4,4,12,Bronze
15447.0,331,9,155.17,4,4,4,12,Bronze
15448.0,313,28,494.64,4,3,3,10,Silver
15449.0,27,60,974.5200000000001,2,2,2,6,Gold
15450.0,31,30,429.84,2,3,3,8,Gold
15452.0,30,56,528.48,2,2,3,7,Gold
15453.0,2,279,1371.77,1,1,2,4,Platinum
15454.0,363,25,179.10000000000002,4,3,4,11,Bronze
15456.0,284,58,434.59000000000003,4,2,3,9,Silver
15457.0,263,58,237.07,4,2,4,10,Silver
15458.0,26,7,161.64,2,4,4,10,Silver
15460.0,355,56,214.26,4,2,4,10,Silver
15462.0,95,11,234.6,3,4,4,11,Bronze
15463.0,30,7,126.14,2,4,4,10,Silver
15464.0,339,155,1044.65,4,1,2,7,Gold
15465.0,20,97,7354.619999999999,2,2,1,5,Platinum
15466.0,86,57,334.53000000000003,3,2,3,8,Gold
15467.0,10,52,524.88,1,2,3,6,Gold
15468.0,52,24,467.51,3,3,3,9,Silver
15469.0,51,24,538.5500000000001,2,3,3,8,Gold
15471.0,3,73,454.48,1,2,3,6,Gold
15472.0,114,76,371.5600000000001,3,2,3,8,Gold
15473.0,15,11,1771.2,1,4,1,6,Gold
15475.0,78,29,454.10999999999996,3,3,3,9,Silver
15478.0,41,44,1399.9199999999998,2,2,2,6,Gold
15480.0,117,45,905.5,3,2,2,7,Gold
15482.0,16,97,10879.76,1,2,1,4,Platinum
15483.0,162,84,225.26000000000002,4,2,4,10,Silver
15484.0,2,187,3590.4100000000003,1,1,1,3,Platinum
15485.0,31,85,2564.5,2,2,1,5,Platinum
15488.0,93,2,91.32000000000001,3,4,4,11,Bronze
15489.0,23,50,1134.28,2,2,2,6,Gold
15491.0,96,154,3100.09,3,1,1,5,Platinum
15492.0,29,35,659.4599999999998,2,3,3,8,Gold
15493.0,33,289,1953.4099999999999,2,1,1,4,Platinum
15494.0,22,122,1280.58,2,1,2,5,Platinum
15497.0,18,15,1262.2,1,4,2,7,Gold
15498.0,3,512,13316.400000000001,1,1,1,3,Platinum
15500.0,9,68,1131.5600000000002,1,2,2,5,Platinum
15502.0,16,213,10384.929999999998,1,1,1,3,Platinum
15503.0,363,66,141.04,4,2,4,10,Silver
15504.0,82,13,52.83,3,4,4,11,Bronze
15505.0,53,97,3610.96,3,2,1,6,Gold
15506.0,23,161,972.0799999999999,2,1,2,5,Platinum
15507.0,172,45,475.86000000000007,4,2,3,9,Silver
15508.0,190,92,1000.2700000000001,4,2,2,8,Gold
15510.0,331,1,250.0,4,4,4,12,Bronze
15511.0,12,158,900.53,1,1,2,4,Platinum
15512.0,156,7,121.0,4,4,4,12,Bronze
15513.0,34,308,14758.22,2,1,1,4,Platinum
15514.0,13,166,4023.72,1,1,1,3,Platinum
15516.0,45,15,62.43,2,4,4,10,Silver
15517.0,234,27,267.03000000000003,4,3,4,11,Bronze
15518.0,65,210,1921.5500000000002,3,1,1,5,Platinum
15520.0,2,18,343.5,1,3,3,7,Gold
15521.0,41,185,3000.2000000000003,2,1,1,4,Platinum
15522.0,33,56,397.98999999999995,2,2,3,7,Gold
15523.0,85,10,412.01,3,4,3,10,Silver
15524.0,25,1,440.0,2,4,3,9,Silver
15525.0,3,156,734.3699999999999,1,1,2,4,Platinum
15526.0,34,4,148.44,2,4,4,10,Silver
15527.0,19,162,2428.5300000000007,2,1,1,4,Platinum
15528.0,255,26,229.32999999999998,4,3,4,11,Bronze
15529.0,23,662,3962.6,2,1,1,4,Platinum
15530.0,22,107,1497.3100000000002,2,1,2,5,Platinum
15531.0,9,219,1972.3899999999999,1,1,1,3,Platinum
15532.0,26,251,1564.73,2,1,2,5,Platinum
15533.0,20,83,807.57,2,2,2,6,Gold
15535.0,174,72,502.90000000000003,4,2,3,9,Silver
15537.0,164,24,110.92000000000002,4,3,4,11,Bronze
15539.0,8,41,538.46,1,3,3,7,Gold
15540.0,12,15,213.30000000000004,1,4,4,9,Silver
15541.0,115,29,85.13,3,3,4,10,Silver
15543.0,289,28,127.86,4,3,4,11,Bronze
15544.0,10,259,3546.7100000000005,1,1,1,3,Platinum
15545.0,55,80,288.97,3,2,4,9,Silver
15547.0,8,695,4910.6,1,1,1,3,Platinum
15549.0,78,114,1681.46,3,1,1,5,Platinum
15550.0,5,61,575.6300000000002,1,2,3,6,Gold
15551.0,37,29,436.05999999999995,2,3,3,8,Gold
15552.0,218,17,90.12,4,4,4,12,Bronze
15553.0,61,55,428.92999999999995,3,2,3,8,Gold
15554.0,278,14,217.2,4,4,4,12,Bronze
15555.0,13,887,4794.86,1,1,1,3,Platinum
15556.0,25,31,279.77,2,3,4,9,Silver
15557.0,29,19,468.90999999999997,2,3,3,8,Gold
15561.0,12,27,800.5899999999999,1,3,2,6,Gold
15562.0,352,1,134.55,4,4,4,12,Bronze
15563.0,23,113,1400.44,2,1,2,5,Platinum
15565.0,51,8,173.16000000000003,2,4,4,10,Silver
15567.0,19,7,186.01000000000002,2,4,4,10,Silver
15568.0,3,53,758.29,1,2,2,5,Platinum
15569.0,104,31,1375.71,3,3,2,8,Gold
15570.0,8,319,4148.82,1,1,1,3,Platinum
15571.0,12,57,650.4300000000001,1,2,3,6,Gold
15572.0,5,212,2533.42,1,1,1,3,Platinum
15573.0,32,97,591.1899999999999,2,2,3,7,Gold
15574.0,178,152,675.64,4,1,2,7,Gold
15576.0,38,43,921.37,2,2,2,6,Gold
15577.0,152,39,258.88000000000005,4,3,4,11,Bronze
15578.0,163,13,127.1,4,4,4,12,Bronze
15579.0,69,48,327.59999999999997,3,2,3,8,Gold
15581.0,121,146,3675.77,3,1,1,5,Platinum
15582.0,25,44,682.9100000000001,2,2,2,6,Gold
15584.0,24,122,720.8600000000001,2,1,2,5,Platinum
15585.0,177,31,455.29999999999995,4,3,3,10,Silver
15587.0,51,9,913.6800000000001,2,4,2,8,Gold
15589.0,256,29,478.53,4,3,3,10,Silver
15592.0,47,24,388.58,2,3,3,8,Gold
15593.0,71,5,199.8,3,4,4,11,Bronze
15594.0,16,103,1771.7800000000002,1,1,1,3,Platinum
15596.0,101,77,1406.5900000000001,3,2,2,7,Gold
15597.0,36,22,324.57,2,3,3,8,Gold
15598.0,54,14,240.68,3,4,4,11,Bronze
15599.0,27,52,761.74,2,2,2,6,Gold
15601.0,12,410,6776.56,1,1,1,3,Platinum
15602.0,9,46,1297.8700000000001,1,2,2,5,Platinum
15603.0,79,2,48.480000000000004,3,4,4,11,Bronze
15604.0,53,17,216.39,3,4,4,11,Bronze
15605.0,37,67,1198.23,2,2,2,6,Gold
15606.0,62,77,2920.16,3,2,1,6,Gold
15607.0,337,13,104.76,4,4,4,12,Bronze
15608.0,29,60,1093.68,2,2,2,6,Gold
15609.0,185,16,298.48,4,4,4,12,Bronze
15610.0,52,6,112.46,3,4,4,11,Bronze
15611.0,10,43,1591.4500000000003,1,2,2,5,Platinum
15612.0,37,6,195.15,2,4,4,10,Silver
15615.0,11,423,10399.74,1,1,1,3,Platinum
15618.0,33,45,776.8510000000002,2,2,2,6,Gold
15619.0,11,3,336.40000000000003,1,4,3,8,Gold
15620.0,57,100,1553.1799999999998,3,1,2,6,Gold
15621.0,5,16,1293.03,1,4,2,7,Gold
15622.0,44,185,3709.5600000000004,2,1,1,4,Platinum
15623.0,142,19,301.03,3,3,4,10,Silver
15624.0,117,34,588.13,3,3,3,9,Silver
15625.0,104,64,1534.26,3,2,2,7,Gold
15626.0,75,49,675.8000000000001,3,2,2,7,Gold
15628.0,5,155,2870.24,1,1,1,3,Platinum
15630.0,46,60,1186.35,2,2,2,6,Gold
15632.0,16,167,3285.3100000000004,1,1,1,3,Platinum
15634.0,18,15,243.55,1,4,4,9,Silver
15636.0,90,25,724.76,3,3,2,8,Gold
15637.0,53,15,223.36,3,4,4,11,Bronze
15639.0,135,25,425.32,3,3,3,9,Silver
15640.0,5,476,12416.109999999999,1,1,1,3,Platinum
15641.0,106,119,1887.2,3,1,1,5,Platinum
15643.0,192,33,664.0,4,3,3,10,Silver
15644.0,167,232,803.54,4,1,2,7,Gold
15645.0,19,52,612.01,2,2,3,7,Gold
15646.0,158,35,447.64,4,3,3,10,Silver
15648.0,205,24,639.5,4,3,3,10,Silver
15649.0,337,2,816.0,4,4,2,10,Silver
15651.0,37,32,646.3,2,3,3,8,Gold
15652.0,92,21,337.74,3,3,3,9,Silver
15653.0,93,6,877.4399999999999,3,4,2,9,Silver
15654.0,10,21,922.5300000000001,1,3,2,6,Gold
15655.0,244,34,560.6700000000001,4,3,3,10,Silver
15656.0,46,47,748.5,2,2,2,6,Gold
15657.0,23,1,30.0,2,4,4,10,Silver
15658.0,191,48,1024.1,4,2,2,8,Gold
15659.0,44,11,306.45000000000005,2,4,4,10,Silver
15660.0,26,90,1600.86,2,2,2,6,Gold
15661.0,318,5,309.8,4,4,3,11,Bronze
15663.0,107,9,138.14,3,4,4,11,Bronze
15664.0,51,17,386.43,2,4,3,9,Silver
15665.0,169,115,2222.2099999999996,4,1,1,6,Gold
15667.0,40,13,301.32000000000005,2,4,4,10,Silver
15668.0,218,1,76.32000000000001,4,4,4,12,Bronze
15669.0,41,33,684.34,2,3,2,7,Gold
15670.0,297,12,173.05,4,4,4,12,Bronze
15671.0,19,78,2657.13,2,2,1,5,Platinum
15673.0,89,138,2726.2300000000005,3,1,1,5,Platinum
15674.0,74,114,2446.6000000000004,3,1,1,5,Platinum
15675.0,82,21,323.69,3,3,3,9,Silver
15676.0,19,202,3435.7599999999998,2,1,1,4,Platinum
15677.0,50,33,657.23,2,3,3,8,Gold
15678.0,53,12,352.70000000000005,3,4,3,10,Silver
15679.0,25,110,781.2800000000001,2,1,2,5,Platinum
15680.0,10,78,1333.6799999999998,1,2,2,5,Platinum
15681.0,26,53,1426.16,2,2,2,6,Gold
15683.0,118,10,193.75,3,4,4,11,Bronze
15687.0,9,166,2993.1,1,1,1,3,Platinum
15689.0,120,9,254.1,3,4,4,11,Bronze
15690.0,5,19,239.76,1,3,4,8,Gold
15691.0,253,2,136.8,4,4,4,12,Bronze
15692.0,29,12,191.03999999999996,2,4,4,10,Silver
15694.0,1,78,6479.4,1,2,1,4,Platinum
15695.0,267,22,409.98,4,3,3,10,Silver
15696.0,34,168,2711.1099999999997,2,1,1,4,Platinum
15699.0,18,18,309.6499999999999,1,3,3,7,Gold
15700.0,173,86,696.6799999999998,4,2,2,8,Gold
15701.0,3,230,1529.0,1,1,2,4,Platinum
15703.0,265,5,211.5,4,4,4,12,Bronze
15704.0,141,117,2293.62,3,1,1,5,Platinum
15705.0,202,6,143.10000000000002,4,4,4,12,Bronze
15706.0,64,55,1060.56,3,2,2,7,Gold
15707.0,36,205,916.9799999999998,2,1,2,5,Platinum
15708.0,41,273,3235.25,2,1,1,4,Platinum
15709.0,284,6,133.25,4,4,4,12,Bronze
15712.0,10,53,1072.36,1,2,2,5,Platinum
15713.0,144,19,356.7,4,3,3,10,Silver
15714.0,12,34,330.03,1,3,3,7,Gold
15716.0,146,117,1101.1100000000001,4,1,2,7,Gold
15717.0,235,7,150.3,4,4,4,12,Bronze
15719.0,33,931,5030.07,2,1,1,4,Platinum
15720.0,25,128,598.73,2,1,3,6,Gold
15721.0,12,84,471.4000000000001,1,2,3,6,Gold
15722.0,36,67,2211.2100000000005,2,2,1,5,Platinum
15723.0,365,38,190.70000000000002,4,3,4,11,Bronze
15724.0,202,11,218.25,4,4,4,12,Bronze
15725.0,16,32,415.25,1,3,3,7,Gold
15727.0,17,301,5159.0599999999995,1,1,1,3,Platinum
15729.0,213,5,85.0,4,4,4,12,Bronze
15730.0,66,70,1120.88,3,2,2,7,Gold
15732.0,213,14,294.11999999999995,4,4,4,12,Bronze
15733.0,283,10,162.3,4,4,4,12,Bronze
15734.0,115,26,1339.45,3,3,2,8,Gold
15737.0,15,71,1188.12,1,2,2,5,Platinum
15738.0,19,173,4812.42,2,1,1,4,Platinum
15739.0,67,8,449.12,3,4,3,10,Silver
15740.0,50,9,154.88000000000002,2,4,4,10,Silver
15743.0,17,86,775.9599999999999,1,2,2,5,Platinum
15744.0,78,3,34.8,3,4,4,11,Bronze
15745.0,20,62,1094.59,2,2,2,6,Gold
15746.0,135,28,196.88000000000002,3,3,4,10,Silver
15747.0,13,90,946.6399999999999,1,2,2,5,Platinum
15748.0,41,20,144.35999999999999,2,3,4,9,Silver
15749.0,236,10,44534.3,4,4,1,9,Silver
15750.0,3,291,2463.05,1,1,1,3,Platinum
15752.0,40,405,2626.6000000000004,2,1,1,4,Platinum
15753.0,305,1,79.2,4,4,4,12,Bronze
15754.0,52,28,458.57,3,3,3,9,Silver
15755.0,11,141,2364.25,1,1,1,3,Platinum
15756.0,62,191,528.01,3,1,3,7,Gold
15757.0,66,45,714.4200000000001,3,2,2,7,Gold
15758.0,25,9,205.25,2,4,4,10,Silver
15759.0,219,7,253.04000000000002,4,4,4,12,Bronze
15762.0,66,37,583.75,3,3,3,9,Silver
15763.0,32,61,1086.9200000000003,2,2,2,6,Gold
15764.0,89,180,3279.97,3,1,1,5,Platinum
15766.0,65,11,315.05999999999995,3,4,3,10,Silver
15768.0,116,27,621.83,3,3,3,9,Silver
15769.0,8,130,56252.72,1,1,1,3,Platinum
15773.0,6,10,635.6800000000001,1,4,3,8,Gold
15774.0,69,25,270.79999999999995,3,3,4,10,Silver
15775.0,246,7,104.9,4,4,4,12,Bronze
15776.0,134,18,241.61999999999998,3,3,4,10,Silver
15777.0,242,21,1047.1100000000001,4,3,2,9,Silver
15780.0,184,29,475.28,4,3,3,10,Silver
15781.0,26,20,345.46000000000004,2,3,3,8,Gold
15782.0,10,43,2614.7400000000002,1,2,1,4,Platinum
15783.0,11,14,246.3,1,4,4,9,Silver
15785.0,33,83,2328.9700000000003,2,2,1,5,Platinum
15786.0,47,266,4919.0,2,1,1,4,Platinum
15787.0,27,200,933.26,2,1,2,5,Platinum
15789.0,359,25,351.3,4,3,3,10,Silver
15790.0,11,34,218.75000000000003,1,3,4,8,Gold
15791.0,44,75,1612.69,2,2,2,6,Gold
15793.0,15,12,965.6099999999999,1,4,2,7,Gold
15795.0,150,42,610.01,4,2,3,9,Silver
15796.0,2,132,2708.61,1,1,1,3,Platinum
15797.0,114,8,2207.4,3,4,1,8,Gold
15799.0,76,98,884.14,3,2,2,7,Gold
15800.0,108,117,696.89,3,1,2,6,Gold
15801.0,47,64,1063.95,2,2,2,6,Gold
15802.0,143,1,451.42,4,4,3,11,Bronze
15803.0,52,8,415.82000000000005,3,4,3,10,Silver
15804.0,1,262,4206.389999999999,1,1,1,3,Platinum
15805.0,24,299,5488.18,2,1,1,4,Platinum
15806.0,47,31,784.5799999999999,2,3,2,7,Gold
15807.0,51,48,903.9000000000001,2,2,2,6,Gold
15808.0,307,195,3651.27,4,1,1,6,Gold
15809.0,37,35,515.77,2,3,3,8,Gold
15810.0,79,89,1391.98,3,2,2,7,Gold
15811.0,23,133,2218.62,2,1,1,4,Platinum
15812.0,108,41,1801.14,3,3,1,7,Gold
15813.0,208,40,1303.9099999999999,4,3,2,9,Silver
15814.0,17,72,1945.33,1,2,1,4,Platinum
15815.0,64,49,2100.6,3,2,1,6,Gold
15819.0,50,123,1905.4500000000003,2,1,1,4,Platinum
15820.0,320,17,206.98,4,4,4,12,Bronze
15821.0,45,62,570.9599999999999,2,2,3,7,Gold
15822.0,4,33,885.4699999999999,1,3,2,6,Gold
15823.0,373,1,15.0,4,4,4,12,Bronze
15825.0,173,20,532.94,4,3,3,10,Silver
15826.0,57,68,1654.3100000000002,3,2,2,7,Gold
15827.0,74,115,1836.09,3,1,1,5,Platinum
15829.0,100,51,636.1399999999998,3,2,3,8,Gold
15830.0,38,39,576.0,2,3,3,8,Gold
15831.0,59,66,794.64,3,2,2,7,Gold
15832.0,255,54,836.7900000000001,4,2,2,8,Gold
15834.0,71,269,2225.15,3,1,1,5,Platinum
15835.0,45,50,954.09,2,2,2,6,Gold
15836.0,51,10,137.37,2,4,4,10,Silver
15837.0,65,24,391.98,3,3,3,9,Silver
15838.0,12,167,33643.079999999994,1,1,1,3,Platinum
15839.0,34,62,1048.49,2,2,2,6,Gold
15840.0,59,27,355.55999999999995,3,3,3,9,Silver
15841.0,73,47,1224.06,3,2,2,7,Gold
15843.0,304,8,118.95000000000002,4,4,4,12,Bronze
15844.0,47,11,130.73999999999998,2,4,4,10,Silver
15845.0,18,138,3711.77,1,1,1,3,Platinum
15847.0,39,22,389.2699999999999,2,3,3,8,Gold
15850.0,20,93,234.88,2,2,4,8,Gold
15852.0,187,22,160.70999999999998,4,3,4,11,Bronze
15853.0,52,30,110.80000000000001,3,3,4,10,Silver
15854.0,5,138,2969.12,1,1,1,3,Platinum
15855.0,137,80,712.24,3,2,2,7,Gold
15856.0,5,628,16143.64,1,1,1,3,Platinum
15857.0,19,14,296.99999999999994,2,4,4,10,Silver
15858.0,16,188,1427.5700000000002,1,1,2,4,Platinum
15860.0,41,139,965.1599999999999,2,1,2,5,Platinum
15861.0,13,540,3146.92,1,1,1,3,Platinum
15862.0,9,147,832.88,1,1,2,4,Platinum
15863.0,26,18,68.84,2,3,4,9,Silver
15864.0,23,20,1936.3200000000004,2,3,1,6,Gold
15865.0,41,40,895.13,2,3,2,7,Gold
15866.0,102,43,211.89,3,2,4,9,Silver
15867.0,6,459,3810.1400000000003,1,1,1,3,Platinum
15869.0,278,15,149.64000000000001,4,4,4,12,Bronze
15870.0,33,74,351.44000000000005,2,2,3,7,Gold
15872.0,15,108,316.25000000000006,1,1,3,5,Platinum
15874.0,64,120,4405.88,3,1,1,5,Platinum
15877.0,2,126,490.33,1,1,3,5,Platinum
15880.0,370,96,329.03,4,2,3,9,Silver
15881.0,313,29,501.39000000000004,4,3,3,10,Silver
15882.0,199,23,516.36,4,3,3,10,Silver
15883.0,3,49,396.47999999999996,1,2,3,6,Gold
15885.0,93,18,379.35,3,3,3,9,Silver
15886.0,61,12,181.09000000000003,3,4,4,11,Bronze
15888.0,81,12,168.31,3,4,4,11,Bronze
15889.0,157,85,420.07,4,2,3,9,Silver
15891.0,227,60,511.67999999999995,4,2,3,9,Silver
15894.0,254,37,258.25,4,3,4,11,Bronze
15895.0,150,11,179.17000000000002,4,4,4,12,Bronze
15897.0,195,22,208.59000000000003,4,3,4,11,Bronze
15898.0,2,84,1383.8299999999997,1,2,2,5,Platinum
15899.0,369,4,56.25,4,4,4,12,Bronze
15900.0,24,47,337.28000000000003,2,2,3,7,Gold
15901.0,17,111,351.73,1,1,3,5,Platinum
15903.0,10,74,5126.76,1,2,1,4,Platinum
15904.0,9,30,164.67999999999998,1,3,4,8,Gold
15906.0,20,150,1567.6899999999998,2,1,2,5,Platinum
15907.0,4,226,882.72,1,1,2,4,Platinum
15909.0,174,7,191.93999999999997,4,4,4,12,Bronze
15910.0,1,266,1228.88,1,1,2,4,Platinum
15912.0,179,19,264.61999999999995,4,3,4,11,Bronze
15916.0,17,151,1502.8600000000001,1,1,2,4,Platinum
15917.0,248,12,123.10000000000001,4,4,4,12,Bronze
15918.0,191,40,334.23,4,3,3,10,Silver
15919.0,20,122,525.6899999999999,2,1,3,6,Gold
15920.0,155,60,167.5,4,2,4,10,Silver
15921.0,173,24,323.03,4,3,3,10,Silver
15922.0,374,11,369.50000000000006,4,4,3,11,Bronze
15923.0,373,21,127.08000000000001,4,3,4,11,Bronze
15925.0,195,12,207.14999999999998,4,4,4,12,Bronze
15930.0,68,21,426.63000000000005,3,3,3,9,Silver
15932.0,5,115,2495.8700000000003,1,1,1,3,Platinum
15933.0,22,74,1107.4600000000003,2,2,2,6,Gold
15935.0,240,12,416.86,4,4,3,11,Bronze
15937.0,65,7,145.35,3,4,4,11,Bronze
15938.0,113,18,404.58,3,3,3,9,Silver
15939.0,90,76,6115.009999999999,3,2,1,6,Gold
15940.0,312,1,35.8,4,4,4,12,Bronze
15942.0,134,14,337.43999999999994,3,4,3,10,Silver
15944.0,277,6,325.1,4,4,3,11,Bronze
15945.0,366,2,181.0,4,4,4,12,Bronze
15947.0,83,29,1708.24,3,3,1,7,Gold
15948.0,9,60,955.2400000000001,1,2,2,5,Platinum
15949.0,17,19,364.72,1,3,3,7,Gold
15950.0,32,97,1744.71,2,2,1,5,Platinum
15951.0,9,41,708.22,1,3,2,6,Gold
15952.0,34,84,781.9100000000001,2,2,2,6,Gold
15953.0,16,97,1657.28,1,2,2,5,Platinum
15955.0,25,183,4416.26,2,1,1,4,Platinum
15957.0,32,42,428.89000000000004,2,2,3,7,Gold
15958.0,75,7,104.35,3,4,4,11,Bronze
15963.0,20,28,470.76000000000005,2,3,3,8,Gold
15965.0,18,111,808.87,1,1,2,4,Platinum
15967.0,24,80,397.67999999999995,2,2,3,7,Gold
15969.0,3,20,666.0999999999999,1,3,3,7,Gold
15970.0,304,11,314.1,4,4,3,11,Bronze
15971.0,18,35,4199.85,1,3,1,5,Platinum
15973.0,367,4,307.82,4,4,3,11,Bronze
15974.0,40,176,3442.15,2,1,1,4,Platinum
15975.0,85,24,371.01,3,3,3,9,Silver
15976.0,166,96,427.64000000000004,4,2,3,9,Silver
15977.0,18,65,1054.73,1,2,2,5,Platinum
15978.0,78,49,1098.78,3,2,2,7,Gold
15980.0,89,43,2398.8599999999997,3,2,1,6,Gold
15981.0,25,97,3408.48,2,2,1,5,Platinum
15983.0,23,112,1465.12,2,1,2,5,Platinum
15984.0,3,258,2780.63,1,1,1,3,Platinum
15985.0,124,37,1142.4199999999998,3,3,2,8,Gold
15986.0,31,14,168.11999999999998,2,4,4,10,Silver
15987.0,13,128,1432.77,1,1,2,4,Platinum
